#
# * * * EOM of the density matrix * * * 
#
## k-point grid: 24 - 24 
# structure gauge : wannier 
# include drho/dk in the dynamics: false 
# include A_w in the dynamics: false 
# use dipoles : true 
# use damping : true 
# use UdU for dipoles : false 
# calculate polarization : true
# calculate current      : true
# print dm               : true
#
#
#time[fs] polarization_x  polarization_y
0.01, -3.9759833343826464e-18,  3.9053579427852284e-33 
0.02, -3.512121592640944e-18,  -4.386840428882037e-34 
0.03, -3.9767303933347685e-18,  1.241154853049552e-33 
0.04, -4.349850332713548e-18,  -1.8189338363657228e-33 
0.05, -4.525854842053542e-18,  1.6049416203226966e-34 
0.06, -4.253871377246552e-18,  7.382731453484404e-34 
0.06999999999999999, -5.108996046031488e-18,  -2.1613213820345645e-33 
0.08, -4.317257457171455e-18,  -2.3004163224625317e-34 
0.09, -3.6842035055811376e-18,  3.7448637807529586e-34 
0.1, -3.909523427915166e-18,  -1.176957188236644e-33 
0.10999999999999999, -0.07260608017982924,  -3.4946245357368886e-16 
0.12, -0.21661988543424676,  3.098408875147464e-17 
0.13, -0.3558859295430019,  -7.753852536892165e-17 
0.13999999999999999, -0.48767916510096554,  -8.199881263961897e-17 
0.15, -0.6094475759016512,  1.2252990385436875e-16 
0.16, -0.7188674413748417,  -7.167178694669454e-17 
0.17, -0.8138927248872271,  2.852656382717416e-17 
0.18, -0.8927973925410311,  -1.4541560471191693e-16 
0.19, -0.9542096743180072,  -1.3841647735398274e-17 
0.2, -0.9971375109339404,  -5.999252021086458e-18 
0.21, -1.0209846800708575,  6.489552336866014e-17 
0.21999999999999997, -1.0255573566962366,  5.881495618463726e-17 
0.22999999999999998, -1.0110611256803803,  5.54719994861403e-17 
0.24, -0.9780887226601543,  1.471412931697897e-16 
0.25, -0.9275990231852602,  6.514398636652139e-17 
0.26, -0.8608880233484905,  7.740902344276366e-17 
0.27, -0.7795527509209573,  2.135275945256174e-17 
0.27999999999999997, -0.6854492091222841,  1.0932974240435773e-16 
0.29, -0.5806455814096084,  1.5346279416992044e-16 
0.3, -0.46737201225929925,  1.5524570440911884e-16 
0.31, -0.3479683244314292,  8.049598796164601e-17 
0.32, -0.22483103764807705,  -1.697378734480084e-17 
0.33, -0.10036101834798107,  -6.894321147927269e-17 
0.34, 0.02308698215717224,  4.312414141061094e-17 
0.35000000000000003, 0.14325174942518093,  6.806380305047889e-19 
0.36, 0.25800896999316136,  -8.92479088317651e-17 
0.37, 0.36540967752764536,  -1.1490058398367734e-16 
0.38, 0.4637130948856341,  9.207361074380545e-17 
0.39, 0.5514133708089287,  7.209944447028604e-18 
0.4, 0.6272598990820885,  -1.1212457467120926e-16 
0.41, 0.6902710951268693,  -6.729281483893364e-17 
0.42, 0.7397416843533411,  -1.8064012862689043e-16 
0.43, 0.7752437228959875,  -5.822165666247159e-17 
0.43999999999999995, 0.7966217201352248,  -2.0539607823197613e-17 
0.45, 0.8039823600184188,  2.323204321820328e-17 
0.45999999999999996, 0.7976794219873484,  3.32428432774861e-17 
0.47000000000000003, 0.7782945806353344,  -4.876500438023691e-17 
0.48, 0.7466148154101832,  2.8851824478919812e-18 
0.48999999999999994, 0.7036071880765815,  -3.761127453079228e-17 
0.5, 0.6503917474821231,  -5.418977983354112e-17 
0.51, 0.5882133004606853,  3.569293313480513e-17 
0.52, 0.5184127471474658,  2.710505431213761e-20 
0.53, 0.44239862178032835,  -8.72782748850831e-18 
0.54, 0.3616194097851211,  7.029244084947687e-17 
0.5499999999999999, 0.277537132338496,  5.526419406974724e-18 
0.5599999999999999, 0.19160260444369592,  -1.5881152488751562e-16 
0.57, 0.10523268548315193,  6.43172822100012e-17 
0.58, 0.01978975559526515,  -8.876001785414663e-17 
0.59, -0.06343642996140891,  7.797822958331855e-17 
0.6, -0.14324443055351319,  -4.9873299934333204e-18 
0.61, -0.21853434152169837,  -1.2890561496312377e-16 
0.62, -0.2883185898123014,  1.3897363680373224e-16 
0.63, -0.3517303907966495,  -3.318863316886183e-17 
0.64, -0.40802998628111564,  -4.284556168573619e-17 
0.6499999999999999, -0.4566088060531984,  8.77036736541486e-17 
0.66, -0.4969917077384347,  1.1489531355644998e-16 
0.6699999999999999, -0.5288374534930298,  -3.882046112038376e-18 
0.68, -0.5519375786553193,  -1.4450607955610964e-16 
0.69, -0.5662137986446247,  -1.3056504662156687e-16 
0.7000000000000001, -0.5717140879346245,  -1.2815269678778662e-16 
0.71, -0.5686075506302037,  3.951314584169394e-18 
0.72, -0.5571781877232709,  1.973247953923618e-17 
0.73, -0.5378176529829853,  4.1756842004198667e-17 
0.74, -0.5110170788796793,  6.049848122469115e-17 
0.75, -0.477358046870829,  2.2605615296322767e-17 
0.76, -0.4375027733742392,  5.481244316454495e-18 
0.77, -0.3921835840505284,  5.0982348406604837e-17 
0.78, -0.34219175450450834,  7.490180591889093e-17 
0.79, -0.28836580476765783,  -8.736862506612356e-18 
0.8, -0.23157934724098045,  5.121951763183604e-17 
0.8099999999999999, -0.17272860223789752,  -5.744464510552365e-17 
0.82, -0.11271971079089647,  -1.0738420183928652e-16 
0.8300000000000001, -0.05245598980511028,  -7.108149909723021e-17 
0.84, 0.0071747112306004045,  1.0010800059282824e-17 
0.85, 0.0653123810663715,  4.701221086805201e-17 
0.86, 0.12113676589429954,  -9.992127688534463e-17 
0.8700000000000001, 0.1738786538421055,  -3.744412669586743e-17 
0.8799999999999999, 0.2228303426837558,  -1.3492293702041832e-16 
0.89, 0.26735511505925563,  9.1856017391133e-19 
0.9, 0.30689555734798313,  -5.225101553204794e-17 
